split,image,image_path,group,width,height,resized_width,resized_height,x1,y1,x2,y2,w_px_640,h_px_640,area_px_640,short_px_640,size_bin,nearest_bat_px_640,bat_relation,edge_distance_px_640,blur_score,w_cell_p4,h_cell_p4,short_cell_p4,w_cell_p8,h_cell_p8,short_cell_p8,w_cell_p16,h_cell_p16,short_cell_p16
train,20250312_143347_mp4-0017_jpg.rf.d348a5d1ae4b5b265a48399d41368e7a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0017_jpg.rf.d348a5d1ae4b5b265a48399d41368e7a.jpg,20250312_143347_mp4,640,360,640,360,264.5,207.0,281.5,223.0,17.0,16.0,272.0,16.0,16-32,134.46189051177288,far,137.0,11091.82421875,4.25,4.0,4.0,2.125,2.0,2.0,1.0625,1.0,1.0
train,20250312_143347_mp4-0017_jpg.rf.efe3d479245484ec7d5ff70e47c32240.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0017_jpg.rf.efe3d479245484ec7d5ff70e47c32240.jpg,20250312_143347_mp4,640,360,640,360,264.5,207.0,281.5,223.0,17.0,16.0,272.0,16.0,16-32,134.46189051177288,far,137.0,9722.0546875,4.25,4.0,4.0,2.125,2.0,2.0,1.0625,1.0,1.0
train,20250312_143347_mp4-0020_jpg.rf.27a6b21c2484a2e5292961dce1992891.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0020_jpg.rf.27a6b21c2484a2e5292961dce1992891.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,135.83997938751315,far,137.5,9338.8525390625,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0020_jpg.rf.689b5fb960d265f744943bb451c5bc6b.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0020_jpg.rf.689b5fb960d265f744943bb451c5bc6b.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,135.83997938751315,far,137.5,8817.76171875,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0020_jpg.rf.81cb7a8a3246a246b288e1a68a53340f.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0020_jpg.rf.81cb7a8a3246a246b288e1a68a53340f.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,135.83997938751315,far,137.5,9266.859375,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0021_jpg.rf.4238ff6b165cd0ca7d2e7fff2889482c.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0021_jpg.rf.4238ff6b165cd0ca7d2e7fff2889482c.jpg,20250312_143347_mp4,640,360,640,360,266.5,208.5,281.5,223.5,15.0,15.0,225.0,15.0,8-16,136.75159962501354,far,136.5,10063.3681640625,3.75,3.75,3.75,1.875,1.875,1.875,0.9375,0.9375,0.9375
train,20250312_143347_mp4-0021_jpg.rf.a045069ec9ff0e54798bc36e45a2c318.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0021_jpg.rf.a045069ec9ff0e54798bc36e45a2c318.jpg,20250312_143347_mp4,640,360,640,360,266.5,208.5,281.5,223.5,15.0,15.0,225.0,15.0,8-16,136.75159962501354,far,136.5,8826.2705078125,3.75,3.75,3.75,1.875,1.875,1.875,0.9375,0.9375,0.9375
train,20250312_143347_mp4-0021_jpg.rf.b79699d73e42072638eef91baa1c71db.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0021_jpg.rf.b79699d73e42072638eef91baa1c71db.jpg,20250312_143347_mp4,640,360,640,360,266.5,208.5,281.5,223.5,15.0,15.0,225.0,15.0,8-16,136.75159962501354,far,136.5,10220.759765625,3.75,3.75,3.75,1.875,1.875,1.875,0.9375,0.9375,0.9375
train,20250312_143347_mp4-0022_jpg.rf.10696a4b437f6e70948b0d2f016a42d2.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0022_jpg.rf.10696a4b437f6e70948b0d2f016a42d2.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,136.73423126635114,far,136.5,10030.71875,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0022_jpg.rf.68ec603dbae8d3cd6515852244d9459d.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0022_jpg.rf.68ec603dbae8d3cd6515852244d9459d.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,136.73423126635114,far,136.5,10236.279296875,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0022_jpg.rf.c5397b8d67b5eaf0265b8471236259f0.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0022_jpg.rf.c5397b8d67b5eaf0265b8471236259f0.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,136.73423126635114,far,136.5,10380.0869140625,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0023_jpg.rf.1547814d5ecbcd161283cda5f82bf6f0.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0023_jpg.rf.1547814d5ecbcd161283cda5f82bf6f0.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,137.42725348343393,far,136.5,9003.7177734375,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0023_jpg.rf.56151e598850b2ca5ba050b66554c6c2.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0023_jpg.rf.56151e598850b2ca5ba050b66554c6c2.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,137.42725348343393,far,136.5,9810.884765625,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0023_jpg.rf.eb8dae4328c34e97ae19f483ac81fbd3.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0023_jpg.rf.eb8dae4328c34e97ae19f483ac81fbd3.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,137.42725348343393,far,136.5,9749.2353515625,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0025_jpg.rf.7a0d8744a91d319d292af81c2815b3c6.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0025_jpg.rf.7a0d8744a91d319d292af81c2815b3c6.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.9284234666662,far,137.5,9233.7255859375,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0025_jpg.rf.bd3fb78e85af639a2e7f2f2b9fcd6abf.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0025_jpg.rf.bd3fb78e85af639a2e7f2f2b9fcd6abf.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.9284234666662,far,137.5,9692.8056640625,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0025_jpg.rf.d19cff4c13de14001e6d0d010a0c6cb0.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0025_jpg.rf.d19cff4c13de14001e6d0d010a0c6cb0.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.9284234666662,far,137.5,9217.7578125,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0026_jpg.rf.19252aa42e4f557dd63b5df419ca895d.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0026_jpg.rf.19252aa42e4f557dd63b5df419ca895d.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.23064526555285,far,137.5,9810.7958984375,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0026_jpg.rf.b0d9a8bd40c5fc41830111c77182c7b8.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0026_jpg.rf.b0d9a8bd40c5fc41830111c77182c7b8.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.23064526555285,far,137.5,9759.2705078125,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0026_jpg.rf.bf7da55b68748f5449850b4a5ae107b1.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0026_jpg.rf.bf7da55b68748f5449850b4a5ae107b1.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.23064526555285,far,137.5,9090.7490234375,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0027_jpg.rf.0c9aafff1060283cf98df5752960abc0.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0027_jpg.rf.0c9aafff1060283cf98df5752960abc0.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.5,far,137.5,9481.556640625,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0027_jpg.rf.18f47df69989f01232174e734bd51611.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0027_jpg.rf.18f47df69989f01232174e734bd51611.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.5,far,137.5,8648.220703125,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0027_jpg.rf.e5805ad9d7017f8d9df9f6318ac2be7d.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0027_jpg.rf.e5805ad9d7017f8d9df9f6318ac2be7d.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.5,far,137.5,8508.4599609375,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0028_jpg.rf.15e2b2c0d1bbda46f3e062117541541b.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0028_jpg.rf.15e2b2c0d1bbda46f3e062117541541b.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,136.1267791435616,far,136.5,9811.2353515625,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0028_jpg.rf.742745b1596020d4e0829e40f58f4e3f.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0028_jpg.rf.742745b1596020d4e0829e40f58f4e3f.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,136.1267791435616,far,136.5,8979.33984375,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0029_jpg.rf.9a387284daf48ddd862c1a6cd877cacb.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0029_jpg.rf.9a387284daf48ddd862c1a6cd877cacb.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,134.80448805585073,far,136.5,9994.3359375,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0029_jpg.rf.bde4fb828fb7058ec03198c48fa8826c.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0029_jpg.rf.bde4fb828fb7058ec03198c48fa8826c.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,134.80448805585073,far,136.5,9985.6904296875,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0029_jpg.rf.f07a48ef07e4c889534bef0f655c19f6.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0029_jpg.rf.f07a48ef07e4c889534bef0f655c19f6.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,134.80448805585073,far,136.5,9959.9951171875,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0030_jpg.rf.769fe2e05f637b402eb9c5d92d00bdf4.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0030_jpg.rf.769fe2e05f637b402eb9c5d92d00bdf4.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,134.5083640522031,far,136.5,8926.017578125,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0030_jpg.rf.78a4c9cb1ba9cebb75b5eb06006b1fa5.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0030_jpg.rf.78a4c9cb1ba9cebb75b5eb06006b1fa5.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,134.5083640522031,far,136.5,10184.5068359375,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0030_jpg.rf.8085dd0c58a02105a8d80d6358d4ae5a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0030_jpg.rf.8085dd0c58a02105a8d80d6358d4ae5a.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,134.5083640522031,far,136.5,10184.5068359375,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0031_jpg.rf.83744dc1972fb8330a90d94681ed84cc.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0031_jpg.rf.83744dc1972fb8330a90d94681ed84cc.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.2160704873886,far,137.5,8552.2548828125,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0031_jpg.rf.912563b3b092244797d4a98434645907.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0031_jpg.rf.912563b3b092244797d4a98434645907.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.2160704873886,far,137.5,8895.1533203125,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0031_jpg.rf.9aa50ef2adcb55251e42c03d72884653.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0031_jpg.rf.9aa50ef2adcb55251e42c03d72884653.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,137.2160704873886,far,137.5,8103.38818359375,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0032_jpg.rf.0277424ee0527d7d41294a52f8b94829.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0032_jpg.rf.0277424ee0527d7d41294a52f8b94829.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,133.60014970051492,far,137.5,9470.2099609375,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0032_jpg.rf.49e0dfcea3862b50d71ba4391904582a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0032_jpg.rf.49e0dfcea3862b50d71ba4391904582a.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,133.60014970051492,far,137.5,7987.4609375,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0032_jpg.rf.c8f2bdf0cf84d960b180f8e206373669.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0032_jpg.rf.c8f2bdf0cf84d960b180f8e206373669.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,133.60014970051492,far,137.5,8961.013671875,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0034_jpg.rf.0ea9e8ae8773dad8583d6acd5bab7348.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0034_jpg.rf.0ea9e8ae8773dad8583d6acd5bab7348.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,133.91975209057102,far,137.5,9637.359375,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0034_jpg.rf.93802a2336e8cd898f491ac09e6ba473.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0034_jpg.rf.93802a2336e8cd898f491ac09e6ba473.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,133.91975209057102,far,137.5,8613.3955078125,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0034_jpg.rf.d7758af016a03ad8c6eb771a050aa9f3.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0034_jpg.rf.d7758af016a03ad8c6eb771a050aa9f3.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,133.91975209057102,far,137.5,10138.595703125,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0035_jpg.rf.062e8bffc98bbeb8cd5eb455d1928f96.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0035_jpg.rf.062e8bffc98bbeb8cd5eb455d1928f96.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,132.00378782444085,far,136.5,9746.2119140625,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0035_jpg.rf.2485b15ddfb71f0a88704c7a0c11aaea.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0035_jpg.rf.2485b15ddfb71f0a88704c7a0c11aaea.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,132.00378782444085,far,136.5,10332.23828125,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0035_jpg.rf.45e95d49ab7a990a79fb7eb0c6d3cd76.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0035_jpg.rf.45e95d49ab7a990a79fb7eb0c6d3cd76.jpg,20250312_143347_mp4,640,360,640,360,265.5,208.5,282.5,223.5,17.0,15.0,255.0,15.0,8-16,132.00378782444085,far,136.5,9122.2705078125,4.25,3.75,3.75,2.125,1.875,1.875,1.0625,0.9375,0.9375
train,20250312_143347_mp4-0036_jpg.rf.5f30f919056ef4e91e3fa71d995cbeb3.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0036_jpg.rf.5f30f919056ef4e91e3fa71d995cbeb3.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,129.3841180361794,far,137.5,10326.41015625,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0036_jpg.rf.8cba998fd28cf025d49ef5053b304a64.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0036_jpg.rf.8cba998fd28cf025d49ef5053b304a64.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,129.3841180361794,far,137.5,9955.5537109375,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0036_jpg.rf.fc0813fc0e10181ee1cd841a261928b9.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0036_jpg.rf.fc0813fc0e10181ee1cd841a261928b9.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,129.3841180361794,far,137.5,9787.8330078125,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0037_jpg.rf.22696c495182ce0a75cc4fe348d4d328.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0037_jpg.rf.22696c495182ce0a75cc4fe348d4d328.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,127.99707027897162,far,137.5,8023.7197265625,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0037_jpg.rf.5b3fd732c2b94c3a2989fd856d7c9141.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0037_jpg.rf.5b3fd732c2b94c3a2989fd856d7c9141.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,127.99707027897162,far,137.5,8766.841796875,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0037_jpg.rf.a50c8423863a7a5f2f895b4db401b10a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0037_jpg.rf.a50c8423863a7a5f2f895b4db401b10a.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,127.99707027897162,far,137.5,9693.9189453125,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
train,20250312_143347_mp4-0039_jpg.rf.35ae60ff26654fa30e9f0e9db7e5b5ae.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/train/images/20250312_143347_mp4-0039_jpg.rf.35ae60ff26654fa30e9f0e9db7e5b5ae.jpg,20250312_143347_mp4,640,360,640,360,265.0,209.5,281.0,222.5,16.0,12.999999999999998,207.99999999999997,12.999999999999998,8-16,127.20161162501047,far,137.5,9326.8583984375,4.0,3.2499999999999996,3.2499999999999996,2.0,1.6249999999999998,1.6249999999999998,1.0,0.8124999999999999,0.8124999999999999
